"","id","a","data_id","iso","event_id_cnty","event_id_no_cnty","event_date","year","time_precision","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3"
"97",4914,TRUE,8581137,140,"CEN48546",48546,"06 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Baboua","Baboua",5.798,14.8285,2,"Corbeau News","National","On 6 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Baboua (Baboua, Nana-Mambere), Besson and Niem Yelewa communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",5,1633455253,"CAF"
"98",4915,TRUE,8581161,140,"CEN48548",48548,"06 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Niem-Yelewa","Niem Yelewa",6.29,15.2545,2,"Corbeau News","National","On 6 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Niem Yelewa (Bouar, Nana-Mambere), Besson and Baboua communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455253,"CAF"
"99",4935,TRUE,8581138,140,"CEN48543",48543,"05 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Baboua","Baboua",5.798,14.8285,2,"Corbeau News","National","On 5 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Baboua (Baboua, Nana-Mambere), Besson and Niem Yelewa communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455253,"CAF"
"100",4936,TRUE,8581148,140,"CEN48544",48544,"05 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Goudrot","Besson",6.259,14.8161,2,"Corbeau News","National","On 5 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Besson (Baboua, Nana-Mambere), Niem Yelewa and Baboua communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455253,"CAF"
"101",4937,TRUE,8581162,140,"CEN48545",48545,"05 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Niem-Yelewa","Niem Yelewa",6.29,15.2545,2,"Corbeau News","National","On 5 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Niem Yelewa (Bouar, Nana-Mambere), Besson and Baboua communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455253,"CAF"
"102",4938,TRUE,8581237,140,"CEN48529",48529,"05 September 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Paoua","Paoua","Paoua",7.2452,16.4342,1,"Corbeau News","National","Looting: On 5 September 2021, a Russian armed mercenary from Wagner group stormed local shops and looted items, motorbikes and shop owners' belongings in Paoua (Ouham-Pende). No fatalities or injuries were reported.",0,1633455253,"CAF"
"103",4975,TRUE,8581100,140,"CEN48540",48540,"04 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Baboua","Baboua",5.798,14.8285,2,"Corbeau News","National","On 4 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Baboua (Baboua, Nana-Mambere), Besson and Niem Yelewa communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455252,"CAF"
"104",4976,TRUE,8581149,140,"CEN48541",48541,"04 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Goudrot","Besson",6.259,14.8161,2,"Corbeau News","National","On 4 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Besson (Baboua, Nana-Mambere), Niem Yelewa and Baboua communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455253,"CAF"
"105",4977,TRUE,8581163,140,"CEN48542",48542,"04 September 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Niem-Yelewa","Niem Yelewa",6.29,15.2545,2,"Corbeau News","National","On 4 September 2021, Russian mercenaries from Wagner group attacked Fulani herders in Niem Yelewa (Bouar, Nana-Mambere), Besson and Baboua communes (coded separately). According to the 3R group, operations lasted from 4 to 6 September and 53 Fulani pastoralists were killed. Fatalities divided across nine events.",6,1633455253,"CAF"
"106",5009,TRUE,8581147,140,"CEN48526",48526,"03 September 2021",2021,1,"Battles","Armed clash","CPC: Coalition of Patriots for Change","UPC: Union for Peace in the Central African Republic",3,"Wagner Group","",8,38,"Middle Africa","Central African Republic","Ouaka","Bambari","Bambari","Bambari",5.7648,20.6542,2,"Corbeau News","National","On 3 September 2021, the UPC rebels from CPC ambushed a Wagner group convoy and clashed with Russian mercenaries for several hours in a village 60km from Bambari (Ouaka). Four fatalities were reported, two among Wagner mercenaries and two among civilians.",4,1633455253,"CAF"
"107",5147,TRUE,8581139,140,"CEN48403",48403,"31 August 2021",2021,1,"Explosions/Remote violence","Air/drone strike","Wagner Group","",8,"Civilians (Central African Republic)","",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Herman-Brousse","Bouar",5.9312,15.593,2,"Corbeau News","National","On 31 August 2021, Russian mercenaries from Wagner group led an airstrike in a village near Bouar (Herman-Brousse, Nana-Mambere). Several injuries and no fatalities were reported.",0,1633455253,"CAF"
"108",5189,TRUE,8581131,140,"CEN48401",48401,"30 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic); Miners (Central African Republic); Muslim Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Grebizi","Mbres","Mbres","Mbres",6.667,19.7999,2,"Corbeau News","National","On 30 August 2021, Russian mercenaries from Wagner group attacked a village located in a mining site near Mbres (Nana-Grebizi). The mercenaries shot and beat traders, miners and targeted Muslims, including a Muslim local leader, destroying houses and shops. At least eleven fatalities and several injuries were reported.",11,1633455253,"CAF"
"109",5190,TRUE,8581159,140,"CEN48402",48402,"30 August 2021",2021,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Wagner Group","",8,"CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation",3,38,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Baboua","Nguia-Bouar",5.2157,14.694,1,"Corbeau News","National","On 30 August 2021, Russian mercenaries from Wagner group shelled a mining site controlled by CPC/RRR from a helicopter in Nguia-Bouar (Baboua, Nana-Mambere). There were no CPC/RRR nor miners in the mining site at the moment of the attack, and no fatalities or injuries were reported.",0,1633455253,"CAF"
"110",5221,TRUE,8581120,140,"CEN48399",48399,"29 August 2021",2021,1,"Explosions/Remote violence","Air/drone strike","Wagner Group","",8,"Civilians (Central African Republic)","",7,78,"Middle Africa","Central African Republic","Mambere-Kadei","Gamboula","Basse-Boumne","Dilapoko",4.5,15.1667,2,"Corbeau News","National","On 29 August 2021, Russian mercenaries from Wagner group led an airstrike with helicopters in a village near Dilapoko (Basse-Boumne). Three civilian fatalities and two serious injuries were reported.",3,1633455253,"CAF"
"111",5222,TRUE,8581239,140,"CEN48400",48400,"29 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Ngaoundaye","Dilouki","Letele",7.1281,15.7006,2,"Corbeau News","National","On 29 August 2021, Russian mercenaries from Wagner group killed four shop owners near Letele (Dilouki, Ngaoundaye). The group had stormed three shops, looted some items and abducted the victims in Letele on 27 August 2021.",4,1633455253,"CAF"
"112",5297,TRUE,8581226,140,"CEN48397",48397,"27 August 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Ngaoundaye","Dilouki","Letele",7.1281,15.7006,2,"Corbeau News","National","On 27 August 2021, Russian mercenaries from Wagner group abducted two shop owners near Letele (Dilouki, Ngaoundaye). Wagner group mercenaries had abducted other shop owners in Letele the same day (coded separately).",0,1633455253,"CAF"
"113",5298,TRUE,8581232,140,"CEN48539",48539,"27 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Chad)","Fulani Ethnic Group (Chad); Pastoralists (Chad)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Bouzou",6.8468,15.1781,3,"Corbeau News","National","On 27 August 2021, Wagner group members killed 8 Chadian Fulani pastoralists in the north-west of the country, coded to Bouzou (Koui, Ouham-Pende). Among the victims were two women and one baby. The event was reported by the 3R group.",8,1633455253,"CAF"
"114",5432,TRUE,8581152,140,"CEN48538",48538,"24 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Niem-Yelewa","Sabewa",6.6709,14.9882,2,"Corbeau News","National","On 24 August 2021, Wagner group members killed and injured 25 Fulani pastoralists in Yongoro Nami and Ndoumga Bei, near Sabewa (Bouar, Nana-Mambere) and Sabewa (coded separately). The group also killed 40 oxen and 50 sheep. The event was reported by the 3R group. Unknown fatalities coded as 3 in each location, divided in two events.",3,1633455253,"CAF"
"115",5433,TRUE,8581164,140,"CEN48537",48537,"24 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Niem-Yelewa","Sabewa",6.6709,14.9882,1,"Corbeau News","National","On 24 August 2021, Wagner group members killed and injured 25 Fulani pastoralists in Sabewa (Bouar, Nana-Mambere), Yongoro Nami and Ndoumga Bei (coded separately). The group also killed 40 oxen and 50 sheep. The event was reported by the 3R group. Unknown fatalities coded as 3 in each location.",3,1633455253,"CAF"
"116",5434,TRUE,8581188,140,"CEN48503",48503,"24 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Muslim Group (Central African Republic); Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouaka","Bambari","Bambari","Bambari",5.7648,20.6542,1,"Corbeau News","National","On 24 August 2021, Russian mercenaries from Wagner group shot dead a muslim trader, suspected of being a murderer, in Bambari (Ouaka).",1,1633455253,"CAF"
"117",5475,TRUE,8581153,140,"CEN48493",48493,"23 August 2021",2021,1,"Battles","Armed clash","CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation",3,"Wagner Group","",8,38,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Herman-Brousse","Bouar",5.9312,15.593,2,"Corbeau News","National","On 23 August 2021, the 3R rebels from CPC ambushed a three-vehicle convoy of Russian mercenaries from Wagner group around the Bouar area (Herman-Brousse, Nana-Mambere). The rival groups clashed, and one Wagner mercenary was killed.",1,1633455253,"CAF"
"118",5476,TRUE,8581155,140,"CEN48501",48501,"23 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baoro","Yoro-Samba","Djabo",5.3333,15.8,1,"Corbeau News","National","On 23 August 2021, Russian mercenaries from Wagner group attacked a village populated by Fulani herders, suspected of supporting rebel groups, killing around 12 people in Djabo (Bawi Tedoa, Baoro).",12,1633455253,"CAF"
"119",5478,TRUE,8581207,140,"CEN48536",48536,"23 August 2021",2021,2,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic); Christian Group (Central African Republic); Farmers (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Bouzou",6.8468,15.1781,2,"Corbeau News","National","Around 23 August 2021 (between 23 - 24 August), Wagner group mercenaries attacked the villages of Bossaarou and Sanguere Tourwa, coded to Bouzou (Koui, Ouham-Pende), and Bouzou (coded separately). Around 17 Fulani pastoralists were killed in these villages, including 6 Christian farmers. 15 people were also abducted. The event was reported by the 3R group.",17,1633455253,"CAF"
"120",5479,TRUE,8581214,140,"CEN48488",48488,"23 August 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,2,"Corbeau News","National","On 23 August 2021, Russian mercenaries from Wagner group abducted 10 young Fulani herders, suspected of supporting rebel groups, near Koui (Ouham-Pende). No fatalities or injuries were reported.",0,1633455253,"CAF"
"121",5480,TRUE,8581234,140,"CEN48502",48502,"23 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Bouzou",6.8468,15.1781,1,"Corbeau News","National","On 23 August 2021, Russian mercenaries from Wagner group attacked a village populated by Fulani herders, suspected of supporting rebel groups, killing around 28 people in Bouzou (Koui, Ouham-Pende).",28,1633455253,"CAF"
"122",5546,TRUE,8581175,140,"CEN48491",48491,"21 August 2021",2021,1,"Explosions/Remote violence","Air/drone strike","Wagner Group","Military Forces of the Central African Republic (2016-); Military Forces of Rwanda (1994-) Special Forces",8,"CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation; Fulani Ethnic Militia (Central African Republic); Pastoralists (Central African Republic)",3,38,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,1,"Corbeau News","National","On 21 August 2021, Russian and Syrian mercenaries from Wagner group, supported by the Rwandan special forces and FACA, led an airstrike with helicopters against the 3R rebels from CPC and Fulani armed herders in Koui (Ouham-Pende), bombing the rebels' positions. Three fatalities were reported, split in two events.",2,1633455253,"CAF"
"123",5584,TRUE,8581043,140,"CEN48492",48492,"20 August 2021",2021,1,"Battles","Armed clash","Wagner Group","",8,"CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation",3,38,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,2,"Corbeau News; International Crisis Group","Other-National","On 20 August 2021, Russian mercenaries from Wagner group clashed with the 3R rebels from CPC in a village not far from Koui (Ouham-Pende). The rebels destroyed a Wagner helicopter, and three fatalities were reported among civilians.",3,1633455252,"CAF"
"124",5585,TRUE,8581216,140,"CEN48490",48490,"20 August 2021",2021,1,"Explosions/Remote violence","Air/drone strike","Wagner Group","Military Forces of the Central African Republic (2016-); Military Forces of Rwanda (1994-) Special Forces",8,"CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation; Fulani Ethnic Militia (Central African Republic); Pastoralists (Central African Republic)",3,38,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,1,"Corbeau News","National","On 20 August 2021, Russian and Syrian mercenaries from Wagner group, supported by the Rwandan special forces and FACA, led an airstrike with helicopters against the 3R rebels from CPC and Fulani armed herders in Koui (Ouham-Pende), bombing the rebels' positions. Three fatalities were reported, split in two events.",1,1633455253,"CAF"
"125",5740,TRUE,8581170,140,"CEN48511",48511,"16 August 2021",2021,1,"Violence against civilians","Sexual violence","Wagner Group","",8,"Civilians (Central African Republic)","Military Forces of the Central African Republic (2016-) Special Forces Battalion; Men (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ombella-M'Poko","Boali","Boali","Boali",4.8773,18.0017,1,"Corbeau News","National","On 16 August 2021, six Russian mercenaries from Wagner group abducted a FACA soldier from special forces, raping and wounding him, in Boali (Ombella-M'Poko). The victim was hospitalized for one week, but no fatalities were reported.",0,1633455253,"CAF"
"126",5774,TRUE,8581171,140,"CEN48497",48497,"15 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Military Forces of the Central African Republic (2016-)",7,78,"Middle Africa","Central African Republic","Ombella-M'Poko","Boali","Boali","Boali",4.8773,18.0017,1,"Corbeau News","National","On 15 August 2021, six Russian mercenaries from Wagner group beat and seriously injured an unarmed FACA officer, after he had reacted to the intimidating behavior of mercenaries, in Boali (Ombella-M'Poko). The victim was hospitalized, but no fatalities were reported.",0,1633455253,"CAF"
"127",5878,TRUE,8581042,140,"CEN48480",48480,"12 August 2021",2021,1,"Battles","Armed clash","Wagner Group","",8,"UPC: Union for Peace in the Central African Republic","Fulani Ethnic Militia (Central African Republic); Pastoralists (Central African Republic)",3,38,"Middle Africa","Central African Republic","Ouaka","Bambari","Ngougbia","Bokolobo",5.4188,20.948,1,"Corbeau News; aBangui","National","On 12 August 2021, Russian forces attacked an UPC military base in Bokolobo (Bambari, Ouaka) and clashed with about a dozen of militia members. Two UPC generals were killed, including a Fulani communal member; moreover, the base was destroyed and a large number of oxen seized by Wagner group.",2,1633455252,"CAF"
"128",5917,TRUE,8581204,140,"CEN48479",48479,"11 August 2021",2021,2,"Battles","Armed clash","CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation",3,"Wagner Group","",8,38,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,2,"Corbeau News","National","Around 11 August 2021 (week of), 3R members ambushed members of the Wagner group near the Wouro Dole village, Koui sub-prefecture (Ouham-Pende) [coded to Koui]. Between 2 to 4 members of the Wagner group were killed and several were injured.",2,1633455253,"CAF"
"129",5996,TRUE,8581231,140,"CEN48474",48474,"08 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Bossemtele","Binon","Bossemptele",5.6754,16.6387,1,"Corbeau News","National","On 8 August 2021, Russian and Syrian mercenaries from Wagner group beat and wounded two truck drivers in Bossemptele (Binon, Bossemtele), for unclear reasons. No fatalities were reported.",0,1633455253,"CAF"
"130",6056,TRUE,8581247,434,"LBY10572",10572,"06 August 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Libya)","",3,"Wagner Group","Private Security Forces (Syria)",8,38,"Northern Africa","Libya","South","Aljufra","","Jufra",29.075,17.7478,1,"Libya Observer","National","On 6 August 2021, 3 Syrian fighters (contracted by Al-Sayad firm) and 1 Russian fighter working for the Wagner Group were killed when a landmine planted by an unidentified armed group detonated in Jufra (AlJufra, South).",4,1633455253,"LBY"
"131",6095,TRUE,8581144,140,"CEN48472",48472,"05 August 2021",2021,2,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Baboua","Beloko",5.9397,14.6088,1,"Corbeau News","National","Around 5 August 2021 (week of), Russian and Syrian mercenaries from Wagner group beat and wounded a truck driver in Beloko (Baboua, Nana-Mambere), for unclear reasons. No fatalities were reported.",0,1633455253,"CAF"
"132",6096,TRUE,8581205,140,"CEN48446",48446,"05 August 2021",2021,1,"Battles","Armed clash","CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation",3,"Wagner Group","",8,38,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,2,"Corbeau News","National","On 5 August 2021, the 3R rebels from CPC ambushed a convoy of Russian mercenaries from Wagner group, clashing with them for several hours, at the exit of Koui (Ouham-Pende). One 3R rebel was killed, 2 mercenaries were shot dead, and other five were injured. Three fatalities were reported.",3,1633455253,"CAF"
"133",6134,TRUE,8581150,140,"CEN48483",48483,"04 August 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Fulani Ethnic Group (Central African Republic); Pastoralists (Central African Republic)",7,78,"Middle Africa","Central African Republic","Nana-Mambere","Baboua","Baboua","Bondiba",5.5351,14.7947,1,"Corbeau News","National","On 4 August 2021, Wagner group members killed 2 Fulani pastoralists in Bondiba (Baboua, Nana-Mambere). The event was reported by the 3R group.",2,1633455253,"CAF"
"134",6191,TRUE,8581079,140,"CEN48471",48471,"02 August 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group","",8,"Civilians (Central African Republic)","Miners (Central African Republic)",7,78,"Middle Africa","Central African Republic","Haute-Kotto","Bria","Samba-Boungou","Bria",6.5374,21.9914,1,"Corbeau News","National","On 2 August 2021, Russian and Syrian mercenaries from Wagner group abducted two miners in Bria (Samba-Boungou, Haute-Kotto). The mercenaries looted diamonds, money and other belongings from their victims, and held them hostage for two days. The victims were then released, and no fatalities were reported.",0,1633455252,"CAF"
"135",6216,TRUE,8581101,140,"CEN48486",48486,"01 August 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group","",8,"Civilians (Central African Republic)","Government of the Central African Republic (2016-); Muslim Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,1,"Corbeau News","National","Looting: On 1 August 2021, Wagner Group members looted the house of the former sultan mayor of Koui (Koui, Koui). The event was reported by the 3R group. The sultan mayor was killed by Wagner group members on 12 June (coded separately).",0,1633455252,"CAF"
"136",6217,TRUE,8581220,140,"CEN48442",48442,"01 August 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group","",8,"Civilians (Central African Republic)","Muslim Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,1,"Corbeau News","National","On 1 August 2021, Russian mercenaries from Wagner group abducted the imam of the town in Koui (Ouham-Pende), for ignoring warnings made days earlier by mercenaries.",0,1633455253,"CAF"
"137",6320,TRUE,8581208,140,"CEN48389",48389,"29 July 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group","",8,"Civilians (Central African Republic)","Muslim Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Koui","Koui","Koui",6.952,15.4532,1,"Corbeau News","National","Looting: On 29 July 2021, Russian mercenaries from Wagner group looted money and other belongings from the house of the town ex major, who was a Muslim leader killed by Russian mercenaries during the previous month, in Koui (Ouham-Pende).",0,1633455253,"CAF"
"138",6475,TRUE,8581091,140,"CEN48383",48383,"26 July 2021",2021,1,"Battles","Armed clash","CPC: Coalition of Patriots for Change","RRR: Return, Reclamation and Rehabilitation",3,"Wagner Group","",8,38,"Middle Africa","Central African Republic","Nana-Mambere","Bouar","Niem-Yelewa","Yelewa",6.4207,15.2682,1,"Corbeau News","National","On 26 July 2021, the 3R rebels from CPC ambushed a Wagner group convoy composed by Russian mercenaries, who were going to support their allies in a battle, in Yelewa (Niem-Yelewa, Bouar). Four mercenaries were killed and other three seriously injured, while a helicopter was destroyed.",4,1633455252,"CAF"
"139",6532,TRUE,8581119,140,"CEN48470",48470,"24 July 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Mambere-Kadei","Carnot","Carnot","Carnot",4.94,15.8685,2,"Corbeau News","National","Looting: On 24 July 2021, Russian and Syrian mercenaries from Wagner group stopped a group of young traders and looted their motorbikes in a village located 5km from Carnot (Mambere-Kadei). No fatalities or injuries were reported.",0,1633455253,"CAF"
"140",6533,TRUE,8581191,140,"CEN48378",48378,"24 July 2021",2021,1,"Violence against civilians","Attack","Wagner Group","Military Forces of the Central African Republic (2016-)",8,"Civilians (Central African Republic)","Labour Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouaka","Kouango","Cochio-Toulou","Goya",4.935,20.6965,1,"Corbeau News","National","On 24 July 2021, Russian mercenaries from Wagner group, together with FACA, abducted a trader suspected of supporting rebel groups in Goya (Cochio-Toulou, Kouango). The victim was tortured and killed.",1,1633455253,"CAF"
"141",6623,TRUE,8581041,140,"CEN48373",48373,"21 July 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Labour Group (Central African Republic); Miners (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham","Nana-Bakassa","Nana-Bakassa","Bongboto",6.6018,17.4358,1,"Corbeau News; ReliefWeb","Other-National","On 21 July 2021, Russian mercenaries from Wagner group stopped some miners, traders and other civilians on their vehicles, and executed and killed 19 of them in Bongboto (Nana-Bakassa, Ouham).",19,1633455252,"CAF"
"142",6647,TRUE,8581236,140,"CEN48370",48370,"20 July 2021",2021,1,"Violence against civilians","Attack","Wagner Group","",8,"Civilians (Central African Republic)","Muslim Group (Central African Republic)",7,78,"Middle Africa","Central African Republic","Ouham-Pende","Ngaoundaye","Kodi","Bezere",7.1044,15.5246,1,"Corbeau News","National","On 20 July 2021, Russian and Syrian mercenaries from Wagner group attacked a crowded mosque during a religious holiday in Bezere (Dilouki, Ngaoundaye). Mercenaries shot civilians, and several fatalities and injuries were reported. Unknown fatalities coded as 3.",3,1633455253,"CAF"
"143",6687,TRUE,8581129,140,"CEN48367",48367,"18 July 2021",2021,1,"Violence against civilians","Attack","Wagner Group","Military Forces of the Central African Republic (2016-)",8,"Civilians (Central African Republic)","",7,78,"Middle Africa","Central African Republic","Ouaka","Ippy","Ippy","Ippy",6.2601,21.1966,1,"Corbeau News","National","On 18 July 2021, Russian and Syrian mercenaries from Wagner group, together with FACA forces, beat and wounded a man suspected of being a journalist, looting his belongings, in Ippy (Ouaka). The man was actually a civilian, and he was taken in a prison.",0,1633455253,"CAF"
"144",6710,TRUE,8581040,140,"CEN48364",48364,"17 July 2021",2021,1,"Battles","Armed clash","Wagner Group","",8,"Military Forces of the Central African Republic (2016-)","",1,18,"Middle Africa","Central African Republic","Haute-Kotto","Bria","Samba-Boungou","Bria",6.5374,21.9914,1,"Twitter; Corbeau News","New media-National","On 17 July 2021, during the abduction of a FACA captain, Russian and Syrian mercenaries from Wagner group abducted also six young men, suspected of supporting the FACA captain, in Bria (Samba-Boungou, Haute-Kotto). The mercenaries demanded a ransom of thousands of francs for the release of the hostages, who were released after two weeks. No fatalities or injuries were reported.",0,1633455252,"CAF"
